,outputs
1011,"{'ID': 1012, 'name': 'Зотти Дресс', 'address': '1-й Грайвороновский пр., 2А, Москва', 'website': 'zotty-dress.ru', 'opening_hours': {'mon': 'выходной', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-17:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/zotti_dress/73523661407/?ll=37.727769%2C55.719394&z=16', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': [], 'social': ['http://youtube.com/channel/UCpFqEQ5qBazLOeCFqf_Uatg', 'https://viber.click/89778106045', 'https://vk.com/tdress5', 'https://wa.me/89778106045']}"
1012,"{'ID': 1013, 'name': 'Klu_kva_fashion', 'address': 'Зеленодольская ул., 2/40, Москва', 'website': '', 'opening_hours': {'mon': '10:00-12:00,13:00-21:00', 'tue': '10:00-12:00,13:00-21:00', 'wed': '10:00-12:00,13:00-21:00', 'thu': '10:00-12:00,13:00-21:00', 'fri': '10:00-12:00,13:00-21:00', 'sat': '10:00-12:00,13:00-21:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/klu_kva_fashion/238031964722/?ll=37.789941%2C55.717112&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (925) 828-11-13Показать телефон'], 'social': []}"
1013,"{'ID': 1014, 'name': 'Лимарс-Р', 'address': 'Электродная ул., 11, стр. 8, Москва', 'website': 'limars.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00', 'sun': '09:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/limars_r/1232604306/?ll=37.759085%2C55.751888&z=14', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['8 (800) 500-61-80Показать телефон'], 'social': ['http://vk.com/limars_r', 'https://www.youtube.com/channel/UCWPl7LZRkgUJkcrEwqCp3-A']}"
1014,"{'ID': 1015, 'name': 'Минеральная виниловая плитка Wear Max', 'address': 'ш. Энтузиастов, 31, стр. 39, Москва', 'website': 'vinyl-laminat.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': '11:00-18:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/mineralnaya_vinilovaya_plitka_wear_max/190391085074/?ll=37.752023%2C55.760175&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (499) 506-90-03Показать телефон'], 'social': []}"
1015,"{'ID': 1016, 'name': 'Форма', 'address': 'Малый Кисельный пер., 3, стр. 2, Москва', 'website': 'www.forma-forma.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '12:00-20:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/forma/82476921454/?ll=37.626133%2C55.765371&z=14', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (985) 368-83-27Показать телефон'], 'social': ['https://vk.com/f_o_r_m_a_store']}"
1016,"{'ID': 1017, 'name': 'Арбор Мунди', 'address': 'Вятская ул., 49, Москва', 'website': 'arbormundi.com', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/arbor_mundi/171797311056/?ll=37.580687%2C55.803431&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 611-17-77Показать телефон'], 'social': []}"
1017,"{'ID': 1018, 'name': 'Fasad-Stone', 'address': 'Нахимовский просп., 24, стр. 1, Москва', 'website': 'fasadof.ru', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/fasad_stone/169840177549/?ll=37.583878%2C55.671642&z=15', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 411-29-46Показать телефон'], 'social': []}"
1018,"{'ID': 1019, 'name': 'Вигвам и Я', 'address': 'ул. Академика Королёва, 13, Москва', 'website': 'vigvamia.ru', 'opening_hours': {'mon': '08:00-20:00', 'tue': '08:00-20:00', 'wed': '08:00-20:00', 'thu': '08:00-20:00', 'fri': '08:00-20:00', 'sat': '08:00-20:00', 'sun': '08:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/vigvam_i_ya/34728386962/?ll=37.619072%2C55.818872&z=13', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (985) 062-31-02Показать телефон'], 'social': ['http://ok.ru/vigvambaby', 'http://vk.com/vigvambabymsk', 'https://viber.click/9850623102', 'https://wa.me/9850623102', 'https://www.youtube.com/channel/UCStlJZKGW-Xzd2Wl9K2-Olw']}"
1019,"{'ID': 1020, 'name': 'The Place', 'address': 'Лихачёвский просп., 64, Долгопрудный', 'website': '', 'opening_hours': {'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00', 'sun': '10:00-22:00'}, 'ypage': 'https://yandex.ru/maps/org/the_place/21301505401/?ll=37.494219%2C55.931148&z=15', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (916) 248-62-59Показать телефон'], 'social': []}"
1020,"{'ID': 1021, 'name': 'Stone Philosophy', 'address': 'Рублёвское ш., 70, корп. 7, Москва', 'website': 'stone-philosophy.ru', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/stone_philosophy/9583859123/?ll=37.378099%2C55.770902&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': []}"
1021,"{'ID': 1022, 'name': 'Мир Пуффов', 'address': 'Юрловский пр., 2, стр. 1, Москва', 'website': 'mirpuffov.ru', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/mir_puffov/105146371308/?ll=37.629938%2C55.864428&z=13', 'goods': None, 'rating': '4,9', 'reviews': None, 'phone': ['+7 (968) 604-48-96Показать телефон'], 'social': ['https://viber.click/79686044896', 'https://vk.com/public197642182', 'https://wa.me/79686044896']}"
1022,"{'ID': 1023, 'name': 'Svetlana', 'address': 'Бауманская ул., 13, стр. 3, Москва', 'website': 'svetlana-shop.ru', 'opening_hours': {'mon': '10:00-18:30', 'tue': '10:00-18:30', 'wed': '10:00-18:30', 'thu': '10:00-18:30', 'fri': '10:00-18:30', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/svetlana/1231163843/?ll=37.677531%2C55.775998&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 120-18-90Показать телефон'], 'social': ['https://www.youtube.com/channel/UCqyx3oxWu9RYZcU98_PHc1A']}"
1023,"{'ID': 1024, 'name': 'Daylight', 'address': 'Нахимовский просп., 24, стр. 13, Москва', 'website': 'www.daylight-liontex.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-17:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/daylight/127322864235/?ll=37.582721%2C55.673192&z=15', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (499) 959-09-90Показать телефон'], 'social': ['https://vk.com/daylight_liontex']}"
1024,"{'ID': 1025, 'name': 'Термокружки Контиго', 'address': 'ул. Зорге, 7Г, стр. 1, Москва', 'website': 'contigorf.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00', 'sun': '09:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/termokruzhki_kontigo/187189428053/?ll=37.508256%2C55.781104&z=13', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (499) 229-45-45Показать телефон'], 'social': ['http://vk.com/contigo_russia']}"
1025,"{'ID': 1026, 'name': 'GymnasticsLook', 'address': 'Нагатинская ул., 28, корп. 2, Москва', 'website': 'gymnasticslook.ru', 'opening_hours': {'mon': 'выходной', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/gymnasticslook/40427095231/?ll=37.657340%2C55.676590&z=16', 'goods': None, 'rating': '4,9', 'reviews': None, 'phone': ['+7 (903) 791-81-81Показать телефон'], 'social': ['https://t.me/Gymnasticslook', 'https://vk.com/public211269536', 'https://wa.me/79037918181']}"
1026,"{'ID': 1027, 'name': 'Whamisa', 'address': 'Электродная ул., 2, стр. 13, Москва', 'website': 'ru.whamisa.com', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/whamisa/136089970746/?ll=37.748834%2C55.754659&z=16', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 363-43-21Показать телефон'], 'social': ['https://vk.com/whamisarussia', 'https://www.youtube.com/channel/UC6bmgtK-Pkfwsn-MNR5jgMg']}"
1027,"{'ID': 1028, 'name': 'Остров детства', 'address': 'ул. Линии Октябрьской Железной Дороги, 2, стр. 2, Москва', 'website': '', 'opening_hours': {'mon': '10:30-19:00', 'tue': '10:30-19:00', 'wed': '10:30-19:00', 'thu': '10:30-19:00', 'fri': '10:30-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/ostrov_detstva/23519844261/?ll=37.572059%2C55.838707&z=14', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (985) 224-43-14Показать телефон'], 'social': ['https://viber.click/79167481211', 'https://wa.me/79167481211']}"
1028,"{'ID': 1029, 'name': 'Kermi', 'address': 'Лихачёвский пр., 10А, стр. 2, Долгопрудный', 'website': 'www.vodoparad.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': '10:00-18:00', 'sun': '10:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/kermi/166951864902/?ll=37.501797%2C55.921561&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 120-10-75Показать телефон'], 'social': ['https://vk.com/vodoparad']}"
1029,"{'ID': 1030, 'name': 'Evri', 'address': 'Нижний Сусальный пер., 5, стр. 4, Москва', 'website': '', 'opening_hours': {'mon': '13:00-20:00', 'tue': '13:00-20:00', 'wed': '13:00-20:00', 'thu': '13:00-20:00', 'fri': '13:00-20:00', 'sat': '13:00-20:00', 'sun': '13:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/evri/66362344235/?ll=37.663316%2C55.760253&z=14', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (917) 553-40-10Показать телефон'], 'social': []}"
1030,"{'ID': 1031, 'name': 'Beltratto-shop', 'address': 'Верейская ул., 17, Москва', 'website': 'beltratto-shop.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/beltratto_shop/40746160459/?ll=37.443703%2C55.710662&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 920-54-56Показать телефон'], 'social': []}"
1031,"{'ID': 1032, 'name': 'Inokim Россия', 'address': 'МКАД, 69-й километр, внешняя сторона, к23, Москва', 'website': 'inokim-russia.ru', 'opening_hours': {'mon': '10:00-17:00', 'tue': '10:00-17:00', 'wed': '10:00-17:00', 'thu': '10:00-17:00', 'fri': '10:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/inokim_rossiya/91195653081/?ll=37.404809%2C55.868734&z=13', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (495) 128-23-26Показать телефон'], 'social': ['http://youtube.com/channel/UCFj3PGMcu9Gr3vrtIfXTCUA']}"
1032,"{'ID': 1033, 'name': 'Baseball-ka.ru', 'address': 'Дорожная ул., 3, корп. 20, Москва', 'website': '', 'opening_hours': {'mon': '09:00-16:00', 'tue': '09:00-16:00', 'wed': '09:00-16:00', 'thu': '09:00-16:00', 'fri': '09:00-16:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/baseball_ka_ru/215624819119/?ll=37.630841%2C55.609767&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': ['https://vk.com/baseballka_ru']}"
1033,"{'ID': 1034, 'name': 'Ulight', 'address': 'Ленинградское ш., 80, стр. 1, Москва', 'website': 'ulight.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/ulight/133103890765/?ll=37.476699%2C55.847139&z=16', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (499) 322-20-84Показать телефон'], 'social': ['http://youtube.com/channel/UCEkpfQFFrKr4-RxhKLIcDug']}"
1034,"{'ID': 1035, 'name': 'Bolon', 'address': 'Нововладыкинский пр., 1, корп. 3, Москва', 'website': 'bolon.ru.com', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '09:30-17:00', 'sun': '09:30-17:00'}, 'ypage': 'https://yandex.ru/maps/org/bolon/190670065798/?ll=37.576567%2C55.850240&z=14', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 925-06-19Показать телефон'], 'social': ['https://vk.com/club154764766']}"
1035,"{'ID': 1036, 'name': ""МарБорис'Ка"", 'address': 'ул. Скульптора Мухиной, 2, Москва', 'website': '', 'opening_hours': {'mon': 'выходной', 'tue': '16:00-20:00', 'wed': '10:00-15:00', 'thu': '16:00-20:00', 'fri': '09:00-14:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/marboris_ka/54397843149/?ll=37.348994%2C55.644476&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (916) 004-55-41Показать телефон'], 'social': ['https://vk.com/marboriska']}"
1036,"{'ID': 1037, 'name': 'Silver luxe', 'address': 'ул. Бутлерова, 17Б, Москва', 'website': 'www.silver-luxe.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00', 'sun': '11:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/silver_luxe/58785220597/?ll=37.540191%2C55.648377&z=14', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['8 (800) 555-14-84Показать телефон'], 'social': ['http://ok.ru/group/54030497087582', 'http://youtube.com/channel/UCsLcuVtl5ARQWqy1CLvQE1w', 'https://vk.com/silver_luxe']}"
1037,"{'ID': 1038, 'name': 'Cm-market', 'address': '2-я Рыбинская ул., 13, Москва', 'website': 'cm-market.ru', 'opening_hours': {'mon': 'выходной', 'tue': 'выходной', 'wed': 'выходной', 'thu': 'выходной', 'fri': 'выходной', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/cm_market/146276815980/?ll=37.656999%2C55.789294&z=13', 'goods': None, 'rating': '3,9', 'reviews': None, 'phone': ['+7 (495) 782-19-96Показать телефон'], 'social': []}"
1038,"{'ID': 1039, 'name': 'Victoria de Soie', 'address': 'ул. Кузнецкий Мост, 12, Москва', 'website': '', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/victoria_de_soie/142070298180/?ll=37.621108%2C55.761612&z=15', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['8 (800) 301-33-90Показать телефон'], 'social': ['https://vk.com/victoriadesoie']}"
1039,"{'ID': 1040, 'name': 'Супер-Шуба', 'address': 'Тверская ул., 20/1с1, Москва', 'website': 'super-shuba.ru', 'opening_hours': {'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00', 'sun': '10:00-22:00'}, 'ypage': 'https://yandex.ru/maps/org/super_shuba/71856798246/?ll=37.602272%2C55.766802&z=14', 'goods': None, 'rating': '3,9', 'reviews': None, 'phone': ['+7 (495) 208-07-00Показать телефон'], 'social': []}"
1040,"{'ID': 1041, 'name': 'Berkley Home', 'address': 'Кутузовский просп., 36, стр. 6, Москва', 'website': '', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/berkley_home/1711975362/?ll=37.522639%2C55.741858&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 230-16-56Показать телефон'], 'social': ['http://vk.com/paintswallcoverings']}"
1041,"{'ID': 1042, 'name': 'PROslab', 'address': '3-я Тверская-Ямская ул., 19, Москва', 'website': 'proslab.ru', 'opening_hours': {'mon': '09:00-20:00', 'tue': '09:00-20:00', 'wed': '09:00-20:00', 'thu': '09:00-20:00', 'fri': '09:00-20:00', 'sat': '09:00-20:00', 'sun': '09:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/proslab/140501561480/?ll=37.595100%2C55.772241&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (916) 928-30-12Показать телефон'], 'social': []}"
1042,"{'ID': 1043, 'name': 'Онли-вуд', 'address': '4-й Лихачёвский пер., 4, Москва', 'website': 'shop.only-wood.com', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/onli_vud/157196644516/?ll=37.530598%2C55.852647&z=16', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (495) 225-73-35Показать телефон'], 'social': ['https://ok.ru/group/57666543222975', 'https://t.me/Onlywood_bot', 'https://vk.com/onlywoodcom', 'https://wa.me/79585633710', 'https://www.youtube.com/channel/UCU30JIN8KmWt3hiUWyYb_Bw']}"
